Image_Name,C,Si,Mn,Cr,Fe,temp_gradient,Perimeter,Aspect_Ratio,Circularity,Compactness,Density,Mean_Spacing,Uniformity,carburizing_temp,tempering_temp,Density_phy,ThermalConductivity,BulkModulus,SpecificHeatCapacity,hv_data
087.png,0.26,1.0,1.0,12.0,85.61,30,8642.06025193809,1.0102313406579952,0.0102942624980003,102.24907376942872,0.8990090506417411,136.07397621093423,0.4781527950957571,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
079.png,0.26,1.0,1.0,12.0,85.61,30,9016.215199327316,1.013179194839323,0.010745800138674,112.23274730174576,0.8957316807338169,130.9152700458326,0.4850201419330539,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
080.png,0.26,1.0,1.0,12.0,85.61,30,10766.38587349606,1.0122486497057277,0.006464535371406,165.42458252024838,0.8666769845145089,135.33651693822307,0.4925429829410612,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
109.png,0.26,1.0,1.0,12.0,85.61,50,12879.302511003469,1.0264421875019107,0.0058666913363746,259.67277595853466,0.7886877877371652,137.55125835955684,0.4857430488366109,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
102.png,0.26,1.0,1.0,12.0,85.61,50,12527.39483634483,1.0242451314986858,0.0050059771005698,245.4664379842239,0.7879095894949777,137.34174356078842,0.488104042018516,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
101.png,0.26,1.0,1.0,12.0,85.61,50,12298.9386781227,1.0461897160096487,0.0123931243024122,245.2390599963202,0.7866376604352678,134.9291956044856,0.4922912344676341,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
104.png,0.26,1.0,1.0,12.0,85.61,50,12219.961335693852,1.050866109706509,0.0119082794935423,237.17027519363,0.790614754813058,136.58674282267202,0.4873217271163836,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
106.png,0.26,1.0,1.0,12.0,85.61,50,12235.600567074263,1.0418201314327111,0.0107946383934826,239.2868351995089,0.7905282156808036,139.60257318987098,0.4816352035351305,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
103.png,0.26,1.0,1.0,12.0,85.61,50,12978.328600235322,1.031106038660037,0.0049527043494857,264.34228522079866,0.78876953125,137.48701475103067,0.486750124961217,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
107.png,0.26,1.0,1.0,12.0,85.61,50,12097.228478880264,1.0436564143969054,0.012705291549672,231.70957376769832,0.7969506399972098,137.5046426404311,0.490925672386762,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
110.png,0.26,1.0,1.0,12.0,85.61,50,12153.051178021622,1.0656143058240957,0.0066514763484297,233.4753530444169,0.7916091918945313,136.22853360579256,0.4868287020158002,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
108.png,0.26,1.0,1.0,12.0,85.61,50,12219.79017779578,1.063594141668077,0.0115489316332199,241.993498786572,0.787748282296317,138.5235623583438,0.4878685688403413,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
105.png,0.26,1.0,1.0,12.0,85.61,50,12371.336781955515,1.0283516199033884,0.0059191335304111,241.1722084099102,0.7856778826032366,136.35624220060723,0.4858205209481661,1050,240,7.68,17.49,169.71,0.46,"[707.256, 698.727, 655.483, 611.866, 580.932, 573.743, 554.442, 542.048, 535.843, 517.037, 526.843, 528.561, 526.581, 521.217]"
133.png,0.26,1.0,1.0,12.0,85.61,50,9102.8194475744,1.0138690224214542,0.0099076039810152,116.51545856767072,0.8960863385881697,129.660772789548,0.5049174613264891,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
136.png,0.26,1.0,1.0,12.0,85.61,50,7029.072834384437,1.017933174650986,0.0226505388564325,72.28040417529134,0.9091866629464286,131.09840682353448,0.4987058759798608,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
137.png,0.26,1.0,1.0,12.0,85.61,50,9172.065890300311,1.0391540148486378,0.015071511201984,125.58250129485651,0.8537915910993303,133.55279940218327,0.4947745605598405,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
132.png,0.26,1.0,1.0,12.0,85.61,50,9581.561137103046,1.0128867871684597,0.0091005771203176,132.01399538449093,0.8866363525390625,132.00386346703053,0.4919172286865579,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
129.png,0.26,1.0,1.0,12.0,85.61,50,11349.416700498308,1.0191105582953637,0.0076823750948393,190.0863997416033,0.8523766653878349,134.34938015562184,0.4984110326221078,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
134.png,0.26,1.0,1.0,12.0,85.61,50,8680.592541571794,1.012000838834454,0.0109925522908223,106.16725082353356,0.8985698154994419,130.8245560811311,0.4879784167787617,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
130.png,0.26,1.0,1.0,12.0,85.61,50,8449.110001530351,1.0171119351427536,0.0133459630500679,99.71045243266256,0.9033615112304688,130.03922625153297,0.4973319060799835,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
135.png,0.26,1.0,1.0,12.0,85.61,50,6117.020820647215,1.00843257518961,0.023771103215457,50.79159263496594,0.9321323939732142,130.79300506103908,0.4764697328553171,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
131.png,0.26,1.0,1.0,12.0,85.61,50,9418.11134180156,1.0145041310890122,0.0093805419053046,126.92299353647992,0.8905960083007812,127.93642780068458,0.5041574330774025,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
138.png,0.26,1.0,1.0,12.0,85.61,50,8606.878640935807,1.0184843523581926,0.013148719276419,108.16793985400592,0.893751961844308,129.6429297702003,0.528262932006314,1050,160,7.68,17.49,169.71,0.46,"[768.551, 765.539, 722.847, 681.985, 642.932, 641.093, 610.448, 611.523, 597.833, 606.556, 605.419, 607.956, 585.599, 595.978]"
020.png,0.26,1.0,1.0,12.0,85.61,-20,9829.831227018332,1.0683222972504554,0.0128006339210329,146.11273283259766,0.8382165091378349,138.41967023493856,0.5065522170996342,980,240,7.68,17.49,169.71,0.46,"[712.882, 655.118, 642.612, 609.025, 584.253, 558.794, 528.585, 514.268, 507.454, 519.501, 518.415, 518.414, 518.414, 518.414]"
011.png,0.26,1.0,1.0,12.0,85.61,-20,9573.94968194057,1.0554827924704304,0.0099998957045999,137.34858136452374,0.8406228201729911,135.59972615756246,0.5057000387608379,980,240,7.68,17.49,169.71,0.46,"[712.882, 655.118, 642.612, 609.025, 584.253, 558.794, 528.585, 514.268, 507.454, 519.501, 518.415, 518.414, 518.414, 518.414]"
018.png,0.26,1.0,1.0,12.0,85.61,-20,8599.45041081806,1.0746854223547069,0.0173154837243688,113.72743238432464,0.8475821358816964,129.9726248257545,0.5117668876861842,980,240,7.68,17.49,169.71,0.46,"[712.882, 655.118, 642.612, 609.025, 584.253, 558.794, 528.585, 514.268, 507.454, 519.501, 518.415, 518.414, 518.414, 518.414]"
014.png,0.26,1.0,1.0,12.0,85.61,-20,10315.602258938608,1.0350524029768982,0.0095047440010125,159.45751089177418,0.8329461233956473,133.30609605870902,0.4990782608718221,980,240,7.68,17.49,169.71,0.46,"[712.882, 655.118, 642.612, 609.025, 584.253, 558.794, 528.585, 514.268, 507.454, 519.501, 518.415, 518.414, 518.414, 518.414]"
