Area,Perimeter,Aspect_Ratio,Circularity,Compactness,Density,Mean_Spacing,Uniformity,Image_Name
61427.45714285714,6286.452724762736,1.0115289481148646,0.027409202058350703,55.71405507529854,0.9374474661690848,119.19704931993162,0.4336069409148149,122.png
59668.8,7202.255664315453,1.0175311068348423,0.016051293340829446,71.55710386784763,0.910782950265067,133.89537013297942,0.49781517530880653,055.png
57431.671428571426,9709.28946687737,1.0159305345999907,0.007965478063372689,132.68122631378284,0.8767179216657366,133.54833926364773,0.4965293128303642,142.png
56909.95714285714,9266.606081448219,1.0194817501010893,0.012669920506418492,129.1067768767401,0.8688951764787947,134.69566827433331,0.5087650574617317,068.png
46740.3,13294.884958493338,1.0803739442065754,0.025959695308658288,302.9144418609544,0.7585540771484375,139.5101119535256,0.48439585557854514,033.png
53071.77142857143,6913.548171940607,1.0797452384735438,0.02769833520320381,73.73859122674429,0.852874755859375,130.24611789877704,0.5151804747241983,002.png
58297.62857142857,9647.350009445694,1.0120447879226073,0.008063959790202928,128.3106810412986,0.8898688180106027,137.11402049399675,0.49955551421088945,083.png
58838.21428571428,8642.249151163316,1.0169690720190356,0.013252791234654662,108.59627164150535,0.8981253487723214,131.21592103440446,0.47576288762233787,125.png
57853.7,9757.7000433977,1.0130610378688434,0.008600963883842563,135.91736460522552,0.8831298828125,132.5132025216714,0.4934122696001826,113.png
53632.08571428571,12566.102890514207,1.0163203979137967,0.004572928318520496,240.70314224331793,0.8191118512834822,138.2517973213665,0.49105403394725694,117.png
44786.836904761905,8461.380726887652,1.1539109415784705,0.0347080811578751,128.83107562627904,0.7831841605050224,135.47680714695463,0.4919861478320448,025.png
58208.97142857143,9058.467248185245,1.0116634373007984,0.009176607603576397,113.4781160089437,0.8885696411132813,137.08042446418543,0.49862022635808634,088.png
57185.66190476191,8707.772222735566,1.0277247390989919,0.012620100938866691,107.92047519832803,0.8808155604771205,130.8029284354878,0.5008936999807696,089.png
45591.078571428574,14100.604571291944,1.0898480606893917,0.012860780477793776,350.1578910679166,0.7334692818777901,139.3210908192541,0.4873829456344045,072.png
48113.735714285714,14279.480996110015,1.0472886480152308,0.008174636767311684,339.8225900923068,0.7503125871930804,139.50500902368765,0.4835653245956873,073.png
54730.385714285716,9172.065890300311,1.0391540148486378,0.015071511201984083,125.58250129485651,0.8537915910993303,133.55279940218327,0.49477456055984054,137.png
54728.107142857145,8186.132547941067,1.0648433412157643,0.013668825775721993,99.87429830395232,0.8479662214006697,133.43578080194192,0.5173571131297358,005.png
51199.68571428571,12527.39483634483,1.0242451314986858,0.0050059771005698354,245.4664379842239,0.7879095894949777,137.34174356078842,0.48810404201851604,102.png
59886.0,7736.237584071685,1.0147502309959022,0.014075519372468231,82.70844354481004,0.9140160696847098,128.34488055093536,0.5024885432981074,124.png
54118.25714285715,11401.60230761813,1.038168871860749,0.012622602826190472,199.17776001491558,0.8434060232979911,134.7748660076985,0.49779049130267905,118.png
52411.780952380956,8591.579148586034,1.069841060921539,0.017883177628486124,114.19199749036632,0.8313936505998883,134.15956381722035,0.5029014903503618,010.png
43269.57142857143,11571.578941663305,1.12143735799404,0.028702944091212476,251.9536894011424,0.7322806222098214,136.32090250039525,0.49075118380582117,027.png
53357.864285714284,9829.831227018332,1.0683222972504554,0.012800633921032962,146.11273283259766,0.8382165091378349,138.41967023493856,0.5065522170996342,020.png
55382.45,10922.71064306805,1.0244229039170303,0.007901060307410506,176.43910979083978,0.8512398856026786,133.1488170667316,0.4927639929091478,111.png
49539.24285714285,12298.9386781227,1.0461897160096487,0.012393124302412285,245.2390599963202,0.7866376604352678,134.92919560448559,0.4922912344676341,101.png
44640.264285714286,14660.399695545753,1.0832239675716244,0.015842759221703064,386.93910238176613,0.7206274850027902,138.10748950732884,0.48383730357600196,046.png
47991.75714285715,14409.20033486497,1.0282207172539042,0.00855120450716737,346.56724139913354,0.7455324445452008,137.64147106169563,0.48763612931069633,034.png
54250.28571428572,9573.94968194057,1.0554827924704304,0.009999895704599946,137.34858136452374,0.8406228201729911,135.59972615756246,0.5057000387608379,011.png
58700.7,8547.561855907386,1.0122451044171146,0.010541755426634616,100.51359868950391,0.8960139683314732,133.95724528664738,0.4941943904964879,143.png
57644.485714285714,8286.746605297923,1.0230443213240035,0.013278507852363477,97.58781271740627,0.8860815865652901,129.04868719752918,0.5195606638078404,091.png
53465.12142857143,7709.849270337632,1.1034717367080213,0.022748647475868744,91.17773572934625,0.8514611380440849,131.0764611946814,0.5111982693249023,008.png
42901.50238095238,9253.877715866032,1.201529639809511,0.029024518998378962,169.53998384640718,0.7536708286830357,136.63929548305242,0.4915251564701873,030.png
52849.421428571426,8599.45041081806,1.0746854223547067,0.017315483724368856,113.72743238432463,0.8475821358816964,129.9726248257545,0.5117668876861842,018.png
54035.47142857143,10315.602258938607,1.0350524029768982,0.009504744001012512,159.45751089177418,0.8329461233956473,133.30609605870902,0.4990782608718221,014.png
55121.671428571426,9796.582054201484,1.0321545004585724,0.00947285926377599,141.54265038441318,0.8474572317940848,134.60460538463863,0.5039691271069081,013.png
45520.49285714285,14266.190883523617,1.0775081203566763,0.014534152961175604,358.8748790203837,0.7312393188476562,138.7432392304036,0.48872489568525684,078.png
55267.25714285715,10567.723702564233,1.0180045714790915,0.006870407505791137,166.99930363704365,0.8439448765345983,132.21426237479696,0.4978786326654071,097.png
